order_id,order_date,ship_date,ship_mode,product_name
CA-2017-153339,43042,43044,Second Class,Telescoping Adjustable Floor Lamp
US-2016-141544,42612,42614,First Class,Aastra 57i VoIP phone
US-2016-141544,42612,42614,First Class,"File Shuttle II and Handi-File, Black"
US-2016-141544,42612,42614,First Class,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
US-2016-141544,42612,42614,First Class,Round Specialty Laser Printer Labels
US-2016-141544,42612,42614,First Class,GBC Premium Transparent Covers with Diagonal Lined Pattern
US-2016-150147,42485,42489,Second Class,AT&T 841000 Phone
US-2016-150147,42485,42489,Second Class,Ibico Recycled Grain-Textured Covers
US-2016-150147,42485,42489,Second Class,Wilson Jones Custom Binder Spines & Labels
CA-2015-137946,42248,42251,Second Class,Storex Dura Pro Binders
CA-2015-137946,42248,42251,Second Class,Hewlett Packard LaserJet 3310 Copier
CA-2015-137946,42248,42251,Second Class,Avery Non-Stick Binders
CA-2014-129924,41832,41837,Standard Class,Tuff Stuff Recycled Round Ring Binders
CA-2014-129924,41832,41837,Standard Class,Hon 5100 Series Wood Tables
CA-2015-128167,42177,42181,Second Class,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
CA-2014-122336,41742,41746,Second Class,Newell 314
CA-2014-122336,41742,41746,Second Class,Fellowes PB200 Plastic Comb Binding Machine
CA-2014-122336,41742,41746,Second Class,Staples
CA-2014-122336,41742,41746,Second Class,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
US-2015-120712,42358,42362,Standard Class,Fellowes Super Stor/Drawer
CA-2017-169901,42901,42905,Standard Class,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
CA-2017-134306,42924,42928,Standard Class,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
CA-2017-134306,42924,42928,Standard Class,Easy-staple paper
CA-2017-134306,42924,42928,Standard Class,"BIC Brite Liner Highlighters, Chisel Tip"
CA-2016-129714,42614,42616,First Class,Sabrent 4-Port USB 2.0 Hub
CA-2016-129714,42614,42616,First Class,Xerox 1881
CA-2016-129714,42614,42616,First Class,Acco Hanging Data Binders
CA-2016-129714,42614,42616,First Class,Xerox 1881
CA-2016-129714,42614,42616,First Class,GBC DocuBind P400 Electric Binding System
CA-2016-138520,42468,42473,Standard Class,Sauder Barrister Bookcases
CA-2016-138520,42468,42473,Standard Class,"#10 Gummed Flap White Envelopes, 100/Box"
CA-2016-138520,42468,42473,Standard Class,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
CA-2016-138520,42468,42473,Standard Class,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
CA-2016-130001,42483,42488,Standard Class,Southworth 25% Cotton Linen-Finish Paper & Envelopes
CA-2017-155698,42802,42805,First Class,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
CA-2017-155698,42802,42805,First Class,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
CA-2017-144904,43003,43009,Standard Class,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
CA-2017-144904,43003,43009,Standard Class,Global Ergonomic Managers Chair
CA-2017-144904,43003,43009,Standard Class,Newell 333
CA-2017-144904,43003,43009,Standard Class,Eldon Wave Desk Accessories
CA-2014-123344,41906,41911,Standard Class,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
CA-2016-155516,42664,42664,Same Day,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
CA-2016-155516,42664,42664,Same Day,Staple remover
CA-2016-155516,42664,42664,Same Day,Pizazz Global Quick File
CA-2016-155516,42664,42664,Same Day,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
CA-2017-104745,42884,42890,Standard Class,Xerox 1930
CA-2017-104745,42884,42890,Standard Class,File Shuttle I and Handi-File
US-2014-119137,41843,41847,Standard Class,Wilson Jones Custom Binder Spines & Labels
US-2014-119137,41843,41847,Standard Class,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router
US-2014-119137,41843,41847,Standard Class,Newell 324
US-2014-119137,41843,41847,Standard Class,Microsoft Natural Keyboard Elite
US-2016-134656,42641,42644,First Class,Xerox 1960
US-2017-134481,42974,42979,Standard Class,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
CA-2015-130792,42122,42129,Standard Class,Holmes Odor Grabber
CA-2015-130792,42122,42129,Standard Class,Akro-Mils 12-Gallon Tote
CA-2015-130792,42122,42129,Standard Class,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
CA-2016-134775,42671,42672,First Class,Southworth Structures Collection
CA-2016-134775,42671,42672,First Class,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
CA-2015-125395,42181,42184,Second Class,Sony 32GB Class 10 Micro SDHC R40 Memory Card
US-2015-168935,42335,42340,Standard Class,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
US-2015-168935,42335,42340,Standard Class,Logitech Media Keyboard K200
CA-2015-122756,42341,42345,Standard Class,Lexmark MarkNet N8150 Wireless Print Server
CA-2015-122756,42341,42345,Standard Class,3M Hangers With Command Adhesive
CA-2014-115973,41967,41969,First Class,Crayola Colored Pencils
CA-2017-101798,43080,43084,Standard Class,"Angle-D Binders with Locking Rings, Label Holders"
CA-2017-101798,43080,43084,Standard Class,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
US-2014-135972,41903,41905,Second Class,Nortel Meridian M3904 Professional Digital phone
US-2014-135972,41903,41905,Second Class,Canon PC1080F Personal Copier
US-2014-134971,41797,41800,Second Class,Wilson Jones Century Plastic Molded Ring Binders
CA-2017-102946,42916,42921,Standard Class,Tuf-Vin Binders
CA-2017-165603,43025,43027,Second Class,2300 Heavy-Duty Transfer File Systems by Perma
CA-2017-165603,43025,43027,Second Class,Xerox 1958
CA-2015-122259,42308,42312,Standard Class,"Acme 10"" Easy Grip Assistive Scissors"
CA-2016-108987,42621,42623,Second Class,Super Decoflex Portable Personal File
CA-2016-108987,42621,42623,Second Class,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
CA-2016-108987,42621,42623,Second Class,"Contico 72""H Heavy-Duty Storage System"
CA-2016-108987,42621,42623,Second Class,Sony 64GB Class 10 Micro SDHC R40 Memory Card
CA-2014-113166,41997,41999,First Class,Xerox 1974
CA-2014-155208,41745,41749,Standard Class,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
CA-2017-117933,43093,43098,Standard Class,Staple holder
CA-2017-117457,43077,43081,Standard Class,Sony 64GB Class 10 Micro SDHC R40 Memory Card
CA-2017-117457,43077,43081,Standard Class,Sharp AL-1530CS Digital Copier
CA-2017-117457,43077,43081,Standard Class,"Wirebound Message Book, 4 per Page"
CA-2017-117457,43077,43081,Standard Class,"Bevis Round Conference Table Top, X-Base"
CA-2017-117457,43077,43081,Standard Class,"Wirebound Service Call Books, 5 1/2"" x 4"""
CA-2017-117457,43077,43081,Standard Class,Self-Adhesive Removable Labels
CA-2017-117457,43077,43081,Standard Class,Xerox 1908
CA-2017-117457,43077,43081,Standard Class,O'Sullivan 4-Shelf Bookcase in Odessa Pine
CA-2017-117457,43077,43081,Standard Class,Novimex High-Tech Fabric Mesh Task Chair
CA-2017-142636,43042,43046,Standard Class,Xerox 191
CA-2017-142636,43042,43046,Standard Class,Global Deluxe Office Fabric Chairs
CA-2017-122105,42910,42914,Standard Class,Bulldog Vacuum Base Pencil Sharpener
CA-2016-148796,42474,42478,Standard Class,Bevis Steel Folding Chairs
CA-2017-154816,43045,43049,Standard Class,Xerox 1987
CA-2017-110478,42798,42803,Standard Class,American Pencil
CA-2017-110478,42798,42803,Standard Class,"White Envelopes, White Envelopes with Clear Poly Window"
CA-2014-142048,41812,41815,First Class,KeyTronic 6101 Series - Keyboard - Black
CA-2017-125388,43027,43031,Standard Class,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
CA-2017-125388,43027,43031,Standard Class,Crate-A-Files
CA-2017-155705,42968,42970,Second Class,Hon Multipurpose Stacking Arm Chairs
CA-2017-149160,43062,43065,Second Class,Coloredge Poster Frame
CA-2017-149160,43062,43065,Second Class,GBC VeloBinder Manual Binding System
CA-2014-101476,41894,41895,First Class,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
CA-2017-152275,43009,43016,Standard Class,Design Ebony Sketching Pencil
US-2016-123750,42475,42481,Standard Class,GBC ProClick 150 Presentation Binding System
US-2016-123750,42475,42481,Standard Class,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
US-2016-123750,42475,42481,Standard Class,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
US-2016-123750,42475,42481,Standard Class,Woodgrain Magazine Files by Perma
CA-2016-127369,42527,42528,First Class,Letter Size Cart
US-2014-150574,41992,41998,Standard Class,Insertable Tab Post Binder Dividers
US-2014-150574,41992,41998,Standard Class,Belkin QODE FastFit Bluetooth Keyboard
CA-2016-147375,42533,42535,Second Class,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
CA-2016-147375,42533,42535,Second Class,Xerox 1908
CA-2017-130043,42993,42997,Standard Class,Xerox 1897
CA-2017-157252,42755,42758,Second Class,Global Deluxe Steno Chair
CA-2016-115756,42618,42620,Second Class,Aluminum Document Frame
CA-2016-115756,42618,42620,Second Class,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
CA-2016-115756,42618,42620,Second Class,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
CA-2016-115756,42618,42620,Second Class,"Xerox Color Copier Paper, 11"" x 17"", Ream"
CA-2016-115756,42618,42620,Second Class,Office Star - Ergonomically Designed Knee Chair
CA-2016-115756,42618,42620,Second Class,Avery 520
CA-2017-154214,42814,42819,Second Class,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
CA-2016-166674,42461,42463,Second Class,Newell 345
CA-2016-166674,42461,42463,Second Class,Fellowes Bankers Box Recycled Super Stor/Drawer
CA-2016-166674,42461,42463,Second Class,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
CA-2016-166674,42461,42463,Second Class,50 Colored Long Pencils
CA-2016-166674,42461,42463,Second Class,Newell 342
CA-2016-166674,42461,42463,Second Class,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
CA-2017-147277,43028,43032,Standard Class,Chromcraft Rectangular Conference Tables
CA-2017-147277,43028,43032,Standard Class,Deluxe Rollaway Locking File with Drawer
CA-2016-100153,42717,42721,Standard Class,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
US-2014-110674,41682,41688,Standard Class,"Global Geo Office Task Chair, Gray"
US-2016-157945,42639,42644,Standard Class,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
US-2016-157945,42639,42644,Standard Class,Staple envelope
CA-2015-109638,42353,42360,Standard Class,3M Office Air Cleaner
CA-2015-109638,42353,42360,Standard Class,Logitech G700s Rechargeable Gaming Mouse
CA-2015-109638,42353,42360,Standard Class,Acco D-Ring Binder w/DublLock
CA-2016-109869,42482,42489,Standard Class,Eldon Wave Desk Accessories
CA-2016-109869,42482,42489,Standard Class,Bush Advantage Collection Racetrack Conference Table
CA-2016-109869,42482,42489,Standard Class,Poly Designer Cover & Back
CA-2016-109869,42482,42489,Standard Class,Premier Electric Letter Opener
CA-2016-109869,42482,42489,Standard Class,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
US-2015-101399,42021,42028,Standard Class,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
CA-2017-154907,42825,42829,Standard Class,Bush Mission Pointe Library
US-2016-100419,42720,42724,Second Class,Cardinal Hold-It CD Pocket
CA-2015-154144,42358,42362,Standard Class,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
CA-2014-144666,41952,41954,Second Class,SAFCO Boltless Steel Shelving
CA-2014-144666,41952,41954,Second Class,"Sauder Mission Library with Doors, Fruitwood Finish"
CA-2014-144666,41952,41954,Second Class,Samsung Galaxy Note 3
CA-2014-144666,41952,41954,Second Class,"Decoflex Hanging Personal Folder File, Blue"
CA-2014-144666,41952,41954,Second Class,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
CA-2014-144666,41952,41954,Second Class,Xerox 1912
CA-2016-103891,42563,42570,Standard Class,Cisco SPA525G2 IP Phone - Wireless
CA-2016-152632,42670,42676,Standard Class,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
CA-2016-100790,42547,42553,Standard Class,Prang Colored Pencils
CA-2016-100790,42547,42553,Standard Class,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
CA-2014-134677,41918,41922,Standard Class,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink
CA-2014-127691,41842,41847,Standard Class,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
CA-2014-127691,41842,41847,Standard Class,Logitech G602 Wireless Gaming Mouse
CA-2017-140963,42896,42899,First Class,Alphabetical Labels for Top Tab Filing
CA-2017-140963,42896,42899,First Class,O'Sullivan Living Dimensions 2-Shelf Bookcases
CA-2017-140963,42896,42899,First Class,iHome FM Clock Radio with Lightning Dock
CA-2014-154627,41941,41943,First Class,Apple iPhone 5S
CA-2014-133753,41799,41803,Second Class,Square Credit Card Reader
CA-2014-133753,41799,41803,Second Class,Logitech M510 Wireless Mouse
CA-2014-133753,41799,41803,Second Class,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
CA-2014-113362,41896,41901,Standard Class,Fellowes Officeware Wire Shelving
CA-2014-113362,41896,41901,Standard Class,Colored Envelopes
CA-2016-169166,42499,42504,Standard Class,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
US-2016-120929,42447,42450,Second Class,Balt Solid Wood Rectangular Table
CA-2015-134782,42365,42369,Standard Class,"Strathmore #10 Envelopes, Ultimate White"
CA-2016-126158,42576,42582,Standard Class,Clear Mylar Reinforcing Strips
CA-2016-126158,42576,42582,Standard Class,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
CA-2016-126158,42576,42582,Standard Class,DMI Arturo Collection Mission-style Design Wood Chair
CA-2016-126158,42576,42582,Standard Class,Deflect-O Glasstique Clear Desk Accessories
US-2016-105578,42520,42525,Standard Class,Vinyl Sectional Post Binders
US-2016-105578,42520,42525,Standard Class,GBC Standard Therm-A-Bind Covers
US-2016-105578,42520,42525,Standard Class,Global Troy Executive Leather Low-Back Tilter
US-2016-105578,42520,42525,Standard Class,Storex Flexible Poly Binders with Double Pockets
US-2016-105578,42520,42525,Standard Class,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
CA-2017-134978,43051,43054,Second Class,"Avery Durable Slant Ring Binders, No Labels"
CA-2015-145352,42079,42085,Standard Class,Rogers Handheld Barrel Pencil Sharpener
CA-2015-145352,42079,42085,Standard Class,Newell 344
CA-2015-145352,42079,42085,Standard Class,Personal File Boxes with Fold-Down Carry Handle
CA-2015-145352,42079,42085,Standard Class,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
CA-2017-135307,43065,43066,First Class,Executive Impressions Supervisor Wall Clock
CA-2017-135307,43065,43066,First Class,SanDisk Cruzer 32 GB USB Flash Drive
CA-2016-106341,42663,42666,First Class,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
CA-2017-163405,43090,43094,Standard Class,Newell 327
CA-2017-163405,43090,43094,Standard Class,Newell 317
CA-2017-127432,42757,42762,Standard Class,Canon Image Class D660 Copier
CA-2017-127432,42757,42762,Standard Class,Advantus Rolling Storage Box
CA-2017-127432,42757,42762,Standard Class,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
CA-2017-127432,42757,42762,Standard Class,Tennsco Single-Tier Lockers
CA-2015-157812,42085,42089,Standard Class,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
CA-2015-157812,42085,42089,Standard Class,Carina Double Wide Media Storage Towers in Natural & Black
CA-2015-157812,42085,42089,Standard Class,XtraLife ClearVue Slant-D Ring Binders by Cardinal
CA-2017-145142,42758,42760,First Class,Balt Solid Wood Rectangular Table
US-2016-139486,42511,42513,First Class,Motorola HK250 Universal Bluetooth Headset
US-2016-139486,42511,42513,First Class,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
CA-2015-158792,42364,42371,Standard Class,Staples
CA-2017-113558,43029,43034,Standard Class,Global Commerce Series High-Back Swivel/Tilt Chairs
CA-2017-113558,43029,43034,Standard Class,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
US-2015-138303,42250,42254,Standard Class,Eldon Gobal File Keepers
US-2015-138303,42250,42254,Standard Class,Martin Yale Chadless Opener Electric Letter Opener
US-2015-138303,42250,42254,Standard Class,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"
CA-2015-102848,42315,42317,Second Class,Safco Contoured Stacking Chairs
US-2017-129441,42985,42989,Standard Class,Tenex Chairmats For Use With Carpeted Floors
CA-2016-168753,42519,42522,Second Class,Panasonic KX-TG9471B
CA-2016-168753,42519,42522,Second Class,Presstex Flexible Ring Binders
CA-2016-126613,42561,42567,Standard Class,Sterilite Officeware Hinged File Box
US-2017-122637,42981,42986,Second Class,"Premier Elliptical Ring Binder, Black"
CA-2015-147851,42341,42346,Standard Class,Cardinal Poly Pocket Divider Pockets for Ring Binders
CA-2015-134894,42345,42349,Standard Class,Eureka The Boss Cordless Rechargeable Stick Vac
CA-2015-134894,42345,42349,Standard Class,"Situations Contoured Folding Chairs, 4/Set"
